money,name,id,owner,capital,status
200000,良福公寓大廈管理維護股份有限公司,89932815,郭永宗,"20,000,000",核准設立
200000,冠驊企業股份有限公司,75925341,楊玉都,"120,000,000",核准設立
200000,奕均工業有限公司,24319195,林奕均,"50,000,000",核准設立
200000,明義科技有限公司,24775284,林王森,"51,000,000",核准設立
200000,順利電鍍有限公司,16578844,林榮發,"5,000,000",核准設立
200000,東旺利股份有限公司,28534343,陳敦仁,"140,000,000",核准設立
200000,新灣商旅,24676382,黃梅花,"1,200,000",核准設立
200000,富春江國際股份有限公司,30859438,馬美美,"158,600,000",核准設立
200000,創揚股份有限公司,90152822,陳美玉,"2,500,000",核准設立
200000,展億環保科技有限公司,70711480,洪啟晃,"25,000,000",核准設立
200000,一永鉅有限公司,24919439,卓英龍,"18,000,000",核准設立
200000,唯福投資股份有限公司,23223778,顏志光,"335,000,000",核准設立
200000,廣上投資有限公司,54203333,董上裕,"10,000,000",核准設立
200000,東億海事工程有限公司,28523887,廉興蓉,"29,000,000",核准設立
200000,穗昌企業股份有限公司,16914276,陳明山,"80,000,000",核准設立
199970,康正旅館股份有限公司,24517462,陳保成,"522,000,000",核准設立
197300,揚築工程有限公司,53993160,陳盈智,"10,000,000",核准設立
194000,中日特種紙廠股份有限公司,62014308,陳濤聲,"500,000,000",核准設立
192000,和玖國際股份有限公司,80117214,樊謙德,"10,000,000",核准設立
192000,千睿都國際建設有限公司,83113873,江居璋,"30,000,000",核准設立
190000,彰鹿預拌混凝土股份有限公司,22998555,施學傳,"62,700,000",核准設立
190000,順升昌企業股份有限公司,84431670,李基正,"10,000,000",核准設立
190000,公成興業股份有限公司,12258779,賴年興,"17,500,000",核准設立
190000,連宜股份有限公司,79808302,黃麗霞,"20,000,000",核准設立
190000,復興福利事業股份有限公司,27426388,林惠玲,"10,000,000",核准設立
190000,子盛企業有限公司,89672661,謝麗珍,"50,000,000",核准設立
190000,鼎富科技有限公司,90506677,褚卓翰,"21,000,000",核准設立
189000,新視代影音科技有限公司,24250800,許家豪,"8,000,000",核准設立
188900,昌運建設開發股份有限公司,89895213,林春金,"51,250,000",核准設立
185221,日昭電子股份有限公司,22692506,陳建銘,"30,000,000",核准設立
184000,鳳鳴廣告有限公司,53630246,蔣小萌,"800,000",核准設立
180020,合江工業廠(股)公司,86326815,邱錦楨,"128,250,000",核准設立
180000,佳紡國際貿易有限公司,25125668,張寺榮,"80,000,000",核准設立
180000,瀚翔寵物有限公司,85097167,張簡義哲,"20,000,000",核准設立
180000,滄洲藝術有限公司,84328090,林玉立,"5,000,000",核准設立
180000,衛普實業股份有限公司,89222151,陳建志,"1,000,000,000",核准設立
180000,永仕旺企業股份有限公司,28068326,黃庭輝,"20,000,000",核准設立
180000,中暘企業有限公司,86220221,游博輝,"7,000,000",核准設立
180000,油順精密股份有限公司,08005598,王進勝,"380,000,000",核准設立
180000,展麗開發股份有限公司,25187951,楊麗憙,"25,000,000",核准設立
180000,百呈科技股份有限公司,54047782,賴文昌,"300,000,000",核准設立
180000,鑫城營造有限公司,02631290,呂芳時,"100,000,000",核准設立
180000,懷恩堂股份有限公司,70632710,張泰雄,"120,000,000",核准設立
180000,璞煌投資股份有限公司,53340534,楊岳虎,"64,000,000",核准設立
180000,金展達企業股份有限公司,28779487,廖妙益,"29,500,000",核准設立
180000,宗元企業有限公司,23868587,黃曉君,"2,000,000",核准設立
180000,璞玉建設股份有限公司,28331396,何國強,"15,000,000",核准設立
180000,大山塑膠股份有限公司,23481629,蔡燈芳,"50,000,000",核准設立
180000,艾澌克企業股份有限公司,28199066,吳瑞騰,"88,000,000",核准設立
180000,仕達投資有限公司,80598037,楊雅婷,"50,000,000",核准設立
170000,東暘國際股份有限公司,24618742,翁敏傑,"10,000,000",核准設立
170000,台彰纖維股份有限公司,13054247,黃焜明,"75,000,000",核准設立
170000,利達消防股份有限公司,80211962,林志銘,"12,000,000",核准設立
170000,茂存機械工程股份有限公司,50512907,蘇旭君,"20,000,000",核准設立
170000,翰永開發有限公司,28338670,蔡雨莉,"2,000,000",核准設立
170000,永久機械工業股份有限公司,23837071,李金賢,"10,000,000",核准設立
170000,青海實業股份有限公司,56659110,紀茂松,"220,000,000",核准設立
168000,德勝監控股份有限公司,24875679,陳立明,"20,000,000",核准設立
166666,商河事業股份有限公司,53351291,馮大年,"5,000,000",核准設立
166000,泳汰企業有限公司,16120608,陳永章,"10,000,000",核准設立
166000,國林號開發股份有限公司,81125846,林俊賢,"32,000,000",核准設立
166000,億順企業有限公司,23560840,林茂松,"4,000,000",核准設立
162000,威翔實業股份有限公司,86537620,劉威麟,"100,000,000",核准設立
160000,上鑫工業有限公司,13049744,張國欽,"66,500,000",核准設立
160000,芊信股份有限公司,59363421,楊啓,"10,170,000",核准設立
160000,育展建設有限公司,53161383,李元裕,"5,000,000",核准設立
160000,華菱開發股份有限公司,70522489,陳美香,"35,000,000",核准設立
160000,樂聯工業股份有限公司,22144781,鄭福本,"370,000,000",核准設立
160000,建德加油站實業股份有限公司,53225942,陳燦輝,"20,000,000",核准設立
160000,彰藝科技有限公司,89335606,黃首圖,"11,000,000",核准設立
160000,順利建設有限公司,84434178,吳寶珠,"25,000,000",核准設立
160000,玄饌海鮮宴會館,40875252,謝佳霖,"5,000,000",核准設立
160000,德昱企業股份有限公司,24217818,王廷吉,"40,000,000",核准設立
160000,合一環保工程有限公司,13052233,王評泰,"5,750,000",核准設立
160000,明煌建設有限公司,27795447,呂勇志,"70,000,000",核准設立
160000,立州機械有限公司,85826377,龎錫坤,"25,000,000",核准設立
160000,富元環保開發股份有限公司,24515339,張惠美,"40,020,000",核准設立
160000,恆生不動產仲介經紀有限公司,55931669,姚家朋,"3,500,000",核准設立
160000,宥堡營造有限公司,16333497,陳玉芬,"11,000,000",核准設立
160000,永春加油站股份有限公司,96892090,林張宜君,"5,000,000",核准設立
160000,萬兆能源科技有限公司,54794604,陳韵蓁,"25,000,000",核准設立
160000,昕榮企業有限公司,24236272,朱永琪,"2,000,000",核准設立
160000,壯佳果股份有限公司,31096846,吳曼君,"1,200,000,000",核准設立
160000,保證責任彰化縣原斗果菜生產合作社,14637925,,,
160000,陽明建設有限公司,69639047,徐明逢,"10,000,000",核准設立
160000,泰瑞工程有限公司,86055643,楊寶玉,"4,000,000",核准設立
160000,聚隆纖維股份有限公司,22976047,周文東,"3,000,000,000",核准設立
160000,偉允閥業股份有限公司,14078921,巫美蘭,"56,500,000",核准設立
160000,東元建材有限公司,86676903,洪乾文,"25,000,000",核准設立
160000,千澔環保工程興業有限公司,97336918,李家榮,"10,000,000",核准設立
160000,蘭田穀王股份有限公司,54109935,曾麗卿,"20,000,000",核准設立
160000,詮盛營造有限公司,86903196,陳洧正,"33,000,000",核准設立
160000,優達樹脂化工股份有限公司,72177977,毛榮三,"310,966,220",核准設立
160000,山富機械廠有限公司,55641134,鄭蔡春蘭,"13,000,000",核准設立
160000,玉逢工程有限公司,84860622,陳建榮,"50,000,000",核准設立
160000,美麗殿興業有限公司,28168057,彭坤宗,"160,000,000",核准設立
160000,禧龍企業股份有限公司,89569961,劉協龍,"60,000,000",核准設立
160000,麗馳企業股份有限公司,24928985,彭惠馳,"25,000,000",核准設立
160000,冠昌塗裝有限公司,54256561,張旭成,"1,000,000",核准設立
160000,福成工程有限公司,43844825,梁福成,"17,000,000",核准設立
160000,有福室內裝修有限公司,59074127,劉有福,"5,000,000",核准設立
160000,勤道瀝青有限公司,24636853,林志忠,"22,500,000",核准設立
160000,文琩建設有限公司,24391484,黃文潔,"15,100,000",核准設立
156000,盛北營造有限公司,89849339,黃俊偉,"25,000,000",核准設立
152000,東峻自動化有限公司,83188141,許榮哲,"600,000",核准設立
152000,久松營造股份有限公司,34215016,林建良,"100,000,000",核准設立
150000,祥亨建設有限公司,86432885,洪智祥,"58,000,000",核准設立
150000,聖得福建設開發股份有限公司,89455382,吳明珠,"500,000,000",核准設立
150000,新大氣體有限公司,28756034,呂定輝,"12,000,000",核准設立
150000,國際造漆股份有限公司,43634911,洪秋明,"9,500,000",核准設立
150000,元大消防工程股份有限公司,23324277,陳湘豪,"100,000,000",核准設立
150000,達美開發建設有限公司,56147012,范淑貞,"10,000,000",核准設立
150000,圓嶸實業有限公司,42742791,王愛國,"25,000,000",核准設立
150000,東和樂器木業股份有限公司,43137441,陳文聰,"110,000,000",核准設立
150000,廣富企業社,87396887,翟金芝,"1,000,000",核准設立
150000,成美不動產仲介經紀有限公司,90141092,潘志成,"2,000,000",核准設立
150000,聯碩行銷股份有限公司,52573485,史碩綱,"5,000,000",核准設立
150000,正德防火工業股份有限公司,24019802,郭貴蓉,"250,000,000",核准設立
150000,中辰防災設備工程有限公司,16647378,李秋莉,"8,000,000",核准設立
150000,高全存企業有限公司,16253260,簡天保,"120,000,000",核准設立
150000,正昱工程行,25493924,鐘正義,"2,000,000",核准設立
150000,富來建設股份有限公司,50969200,張仟杰,"27,000,000",核准設立
150000,搏盟科技股份有限公司,28470426,黃奇咸,"350,000,000",核准設立
150000,新承鋁合金(股)公司,12799472,陳芊樺,"26,000,000",核准設立
150000,九皇有限公司,34078337,張義法,"15,000,000",核准設立
150000,永炬企業股份有限公司,47251457,羅煥綺,"98,000,000",核准設立
150000,陽明營造股份有限公司,84767581,黃龍泉,"190,000,000",核准設立
150000,聿勝建設有限公司,24608940,洪世明,"9,000,000",核准設立
150000,太平洋綠能股份有限公司,50789663,鄭旭捷,,核准設立
150000,楷柏投資有限公司,82966347,周秋文,"6,000,000",核准設立
150000,東岩建設股份有限公司,27817765,蔡崇禮,"80,000,000",核准設立
150000,阡鼎設計行銷有限公司,53357035,謝晉洲,"1,200,000",核准設立
150000,宇力工程技術顧問有限公司,27691196,齊振宇,"3,000,000",核准設立
150000,至程投資股份有限公司,12752315,李柏曄,"46,000,000",核准設立
150000,笙達建設有限公司,52935038,許家蔚,"10,000,000",核准設立
150000,超美建設股份有限公司,27706607,蔡永裕,"5,000,000",核准設立
150000,捷笙建設股份有限公司,53631049,吳東岳,"500,000,000",核准設立
150000,廣青環保科技股份有限公司,12704089,陳錦媛,"33,000,000",核准設立
150000,鉅鋐油封工業股份有限公司,86186693,王勝煌,"133,000,000",核准設立
150000,大正和儀器股份有限公司,24357015,鄧尚儒,"6,000,000",核准設立
150000,瀚宇博德股份有限公司,23225071,焦佑衡,"7,000,000,000",核准設立
150000,翰田工程有限公司,13168699,鄭翠玲,"10,000,000",核准設立
150000,佑安營造有限公司,79970748,黃秋萍,"3,600,000",核准設立
150000,蜡藝實業股份有限公司,23577048,徐德忠,"190,000,000",核准設立
150000,台南工程股份有限公司,27586672,林方柳,"12,000,000",核准設立
150000,精成科技股份有限公司,81069921,焦佑衡,"8,000,000,000",核准設立
150000,龍邁建設股份有限公司,89122961,宋國瑋,"28,000,000",核准設立
150000,秀莊建設有限公司,27663332,莊運財,"17,000,000",核准設立
150000,新益利氣體有限公司,89429391,葉斐濤,"15,000,000",核准設立
150000,敦謙國際智能科技股份有限公司,54890959,葉維迪,,核准設立
150000,王毓翔建築師事務所,39717811,,,
150000,昇禾不動產仲介經紀有限公司,28483885,廖偉宏,"2,000,000",核准設立
150000,昆進汽車貨運有限公司,72214516,許瑞哲,"15,000,000",核准設立
150000,大砌建設有限公司,25067301,曾添財,"12,000,000",核准設立
150000,資耘開發有限公司,56176705,陳資雲,"57,000,000",核准設立
150000,普立茲科技股份有限公司,70662880,李榮盛,"200,000,000",核准設立
150000,廣其塑膠股份有限公司,97036216,許圳義,"39,800,000",核准設立
150000,宏群景觀設計有限公司,28887850,曾啓翔,"10,000,000",核准設立
150000,新歷芳企業股份有限公司,97545210,郭櫻真,"224,000,000",核准設立
150000,英泉實業股份有限公司,80657078,郭永裕,"46,000,000",核准設立
150000,登琳實業股份有限公司,23292253,郭永裕,"20,000,000",核准設立
150000,泰鋒開發建設股份有限公司,90672437,楊益煊,"15,000,000",核准設立
150000,方澤營造有限公司,27605777,王素芬,"25,000,000",核准設立
150000,東寶興業有限公司,80071076,林明桐,"10,500,000",核准設立
150000,茶香水舍人文茶館有限公司,61935875,潘欣昌,"10,000,000",核准設立
150000,鼎隆圖書股份有限公司,86363780,陳展維,"100,000,000",核准設立
150000,承福商場管理顧問有限公司,42799695,曾啓堯,"500,000",核准設立
150000,欣濠水電工程有限公司,16692675,方文豐,"10,000,000",核准設立
150000,億裕通運股份有限公司,96991182,呂炳融,"25,000,000",核准設立
150000,永興工業社,94756275,麥彥彬,"5,005,000",核准設立
150000,銘興工業股份有限公司,23213650,黃宏財,"5,000,000",核准設立
150000,雅堤建設股份有限公司,24581914,蕭成忠,"15,000,000",核准設立
150000,龍鼎璞麗有限公司,24633379,吳秋逸,"6,500,000",核准設立
150000,登詮實業有限公司,28676546,張戴德,"19,500,000",核准設立
150000,台灣南海股份有限公司,07125700,吳素惠,"24,500,000",核准設立
150000,威瑪百貨股份有限公司,27830710,劉超賢,"235,957,600",核准設立
150000,高精準金屬股份有限公司,12726730,翁茂堂,"50,000,000",核准設立
150000,精技電腦股份有限公司,12215548,葉國筌,"3,200,000,000",核准設立
150000,德莊股份有限公司,90602812,莊自立,"1,000,000,000",核准設立
150000,安興營造有限公司,81193371,林毓婷,"250,000,000",核准設立
150000,聖龍盛人文股份有限公司,91006524,蘇瑞滿,"500,000",核准設立
150000,全市好超市有限公司,28377054,李隆廣,"34,280,000",核准設立
150000,鴻強國際開發有限公司,28375936,陳帟成,"5,000,000",核准設立
150000,彩城營造有限公司,89546932,林文正,"52,500,000",核准設立
150000,昭安國際股份有限公司,35860315,林榮宗,"1,000,000,000",核准設立
150000,光益包裝工業股份有限公司,27201178,郭欽益,"35,400,000",核准設立
150000,和立實業有限公司,56349609,沈采青,"1,000,000",核准設立
150000,元新環境科技股份有限公司,42929058,林耿立,"5,000,000",核准設立
150000,烈光企業股份有限公司,43686543,吳烈權,"50,000,000",核准設立
150000,安康健康事業股份有限公司,53327461,康義勝,"300,000,000",核准設立
150000,尚佳環保工程有限公司,80631140,賴俊逸,"6,000,000",核准設立
150000,連將有限公司,80243346,李清山,"10,000,000",核准設立
150000,和興泰建設股份有限公司,53173992,陳芊秀,"100,000,000",核准設立
150000,海沃創意行銷股份有限公司,54861151,林睿豪,"1,000,000",核准設立
150000,元創國際實業股份有限公司,53420001,朱炫吉,"20,000,000",核准設立
150000,浩瀚物業管理顧問有限公司,24909875,黃俊利,"1,000,000",核准設立
150000,東浦精密光電股份有限公司,89347602,戴建樟,"1,800,000,000",核准設立
150000,王佳實業股份有限公司,31300690,王鳴嶽,"413,000,000",核准設立
150000,福大通運有限公司,23503996,陳大松,"29,800,000",核准設立
150000,宜福護理之家,47850782,,,
150000,俊麗建設開發有公司,27649542,張國光,"27,200,000",核准設立
150000,立川機電工業有限公司,14077351,許偉雄,"100,000,000",核准設立
150000,柏承科技股份有限公司,23750095,李齊良,"1,700,000,000",核准設立
150000,頂碩科技事業股份有限公司,27787951,吳仁懷,"10,000,000",核准設立
150000,啟鐘紡織興業有限公司,59346535,葉國鐘,"15,000,000",核准設立
150000,正宇營造股份有限公司,76365943,張怡彬,"29,000,000",核准設立
150000,儷晶紓活有限公司,83553490,朱燕華,"600,000",核准設立
150000,蘭頓企業股份有限公司,36148323,伍玫靜,"12,000,000",核准設立
150000,承安建設有限公司,53860611,林進順,"25,000,000",核准設立
150000,隆翊工業股份有限公司,22505145,陳玉秀,"20,000,000",核准設立
150000,宏一消防工程器材行,26001790,柯宏元,"1,000,000",核准設立
150000,永仁建設有限公司,61822437,顏晋仁,"26,000,000",核准設立
150000,信昌電子陶瓷股份有限公司,23641338,焦佑衡,"2,200,000,000",核准設立
150000,美一塑膠實業股份有限公司,22211704,蔡明忠,"96,000,000",核准設立
150000,山亞實業股份有限公司,69839235,蔡忠義,"53,000,000",核准設立
150000,詠家企業有限公司,90246146,葉維霖,"500,000",核准設立
150000,揚達實業有限公司,85963913,鄭宗賢,"50,000,000",核准設立
150000,大東控股股份有限公司,54962398,陳秉洋,"15,000,000",核准設立
150000,昇竺股份有限公司,16273717,陳碧月,"28,800,000",核准設立
150000,隆德開發有限公司,83214611,郭炫輝,"5,000,000",核准設立
150000,東琳不動產事業有限公司,28027655,吳李雪娥,"15,000,000",核准設立
150000,弘偉環保工程股份有限公司,84520906,賴孟護,"45,000,000",核准設立
150000,立東國際建設股份有限公司,54740087,王錦潭,"42,240,000",核准設立
150000,慶康貿易股份有限公司,23862140,林喜秋,"25,000,000",核准設立
150000,三發製網股份有限公司,55978642,江維富,"218,140,000",核准設立
150000,鈺鑫金屬有限公司,28128582,詹小佩,"25,000,000",核准設立
150000,邑川興業有限公司,28305616,蔡耀宗,"25,000,000",核准設立
150000,聯盛廣告事業有限公司,54617158,李佼世,"1,100,000",核准設立
150000,隆谷科技農業股份有限公司,28103344,莊文豐,"66,300,000",核准設立
150000,榮啟食品有限公司,53876326,李柏鋐,"23,200,000",核准設立
150000,振揮營造有限公司,84211198,黃永吉,"40,000,000",核准設立
150000,傑比工業股份有限公司,31149323,張美惠,"180,000,000",核准設立
150000,亮泉工業有限公司,73699587,謝世昌,"43,000,000",核准設立
150000,寶晟企管顧問有限公司,80413101,黃園淋,"7,000,000",核准設立
150000,崧柏電子有限公司,28161076,黃子哲,"178,000,000",核准設立
150000,百春陽建設股份有限公司,29022587,吳安衆,"160,000,000",核准設立
150000,東鼎營造工程有限公司,55790669,許至勝,"29,500,000",核准設立
150000,渥吉建設有限公司,90694262,蘇崇弘,"3,000,000",核准設立
150000,鋒美有限公司,12774985,謝世昌,"30,000,000",核准設立
150000,祥瑞石股份有限公司,42753656,徐玉君,"150,000,000",核准設立
150000,合興船務代理股份有限公司,40606026,楊吉雄,"9,000,000",核准設立
150000,利盛紙業股份有限公司,56683076,徐宥琪,"15,000,000",核准設立
150000,聰明的家股份有限公司,27658464,林瑞豐,"470,000,000",核准設立
150000,元祈科技股份有限公司,54253699,謝昀曄,,核准設立
150000,新勝光機械有限公司,53085999,吳峻鋒,"16,000,000",核准設立
150000,聯鼎廣告事業有限公司,54620251,吳亞芳,"2,000,000",核准設立
150000,台灣利來人才仲介有限公司,86991199,李賜明,"5,000,000",核准設立
150000,統帥窯業股份有限公司,34125351,莊忠雄,"22,000,000",核准設立
150000,德霸股份有限公司,90602340,莊自立,"1,000,000,000",核准設立
150000,承銘投資股份有限公司,53063382,莊秋霞,"168,000,000",核准設立
150000,都寶建設有限公司,53399197,江瑞彬,"10,000,000",核准設立
150000,共祥木業有限公司,91119436,曹雅婷,"100,000",核准設立
150000,勝威投資開發有限公司,83120868,黃威勝,"10,000,000",核准設立
150000,永慶加油站股份有限公司,97271540,葉進成,"28,000,000",核准設立
150000,中國物流股份有限公司,53257802,林錦賢,"30,000,000",核准設立
150000,天恕工業有限公司,05142909,趙慧平,"12,000,000",核准設立
150000,鉅溢機械有限公司,60201564,劉雯馨,"1,000,000",核准設立
150000,旻成齒輪股份有限公司,84582661,楊岳卿,"81,000,000",核准設立
150000,懋榮建設股份有限公司,79995121,紀吉川,"25,000,000",核准設立
150000,煜暉電業工程有限公司,89261674,曾茂盛,"12,000,000",核准設立
150000,華峰建設開發股份有限公司,27989703,陳漢良,"120,000,000",核准設立
150000,源禾商用汽車企業社,40791916,毛玉行,"200,000",核准設立
150000,平安健康股份有限公司,27400818,李婉瑜,"20,000,000",核准設立
150000,祖寶建設股份有限公司,82810725,王錦潭,"20,000,000",核准設立
150000,保聯企業股份有限公司,22088063,劉吉昌,"26,500,000",核准設立
150000,翔竣機電工程有限公司,28593428,曾茂盛,"35,000,000",核准設立
150000,東海冷凍股份有限公司,36251819,徐周麗鄉,"30,000,000",核准設立
150000,世鎰塑膠實業有限公司,86669001,陳林美惠,"10,000,000",核准設立
148000,大朋營造有限公司,24393292,蕭琬蓉,"12,500,000",核准設立
144000,展榮農業資材行,37734321,陳致延,"100,000",核准設立
140000,統宇電研股份有限公司,80054055,葉穎榛,"50,000,000",核准設立
140000,忠信營建股份有限公司,55890800,郭鴻樟,"18,000,000",核准設立
140000,冠鎮建設有限公司,28642808,鄭玉娌,"15,000,000",核准設立
140000,幸福家建設股份有限公司,54533828,郭宏時,"16,000,000",核准設立
140000,怡賓有限公司,15820131,林進龍,"8,000,000",核准設立
140000,旭騰股份有限公司,23882048,郭炳源,"35,000,000",核准設立
140000,安琪兒百貨有限公司,86319700,林姚宗,"33,600,000",核准設立
140000,昇隆織帶股份有限公司,58228855,吳奕龍,"20,000,000",核准設立
140000,全球藥業股份有限公司,12986860,謝志明,"55,000,000",核准設立
140000,正州實業股份有限公司,84596519,蔡博全,"75,000,000",核准設立
140000,高頂營造股份有限公司,45139824,潘宜芳,"8,600,000",核准設立
140000,民豐汽車事業股份有限公司,23091452,林憲雄,"10,000,000",核准設立
138888,通瑞溢實業有限公司,84878398,陳羿伶,"20,000,000",核准設立
136000,日鼎營造工程有限公司,12814564,陳仁福,"6,000,000",核准設立
135000,上雋水產有限公司,80209380,鄭明峯,"32,000,000",核准設立
134000,光榮工程行,37723345,許鴻文,"200,000",核准設立
133000,福爾摩沙國際貿易有限公司,27329479,李美玲,"5,000,000",核准設立
132000,東宏國際開發股份有限公司,23348524,楊志弘,"100,000,000",核准設立
130000,大禾企業股份有限公司,83498498,鄭國豐,"5,000,000",核准設立
130000,翔研科技有限公司,28508696,洪福田,"15,000,000",核准設立
130000,雨庭工程行,18125381,呂謹妹,"200,000",核准設立
130000,新世代鋁業股份有限公司,27650977,彭久銘,"37,500,000",核准設立
130000,政雄橡膠工業股份有限公司,43837129,林罡竹,"10,000,000",核准設立
130000,華元食品股份有限公司,56676194,郭耀鵬,"200,000,000",核准設立
130000,品雅有限公司,80454475,駱恩光,"2,000,000",核准設立
130000,好味是股份有限公司,16681734,朱儒文,"10,000,000",核准設立
130000,三德觀光大飯店股份有限公司,07613594,高偉超,"460,000,000",核准設立
130000,營豐環保工程有限公司,70672753,張莉玲,"29,000,000",核准設立
130000,富貿通運有限公司,16169279,陳大松,"25,000,000",核准設立
130000,久晉棧板有限公司,53604514,蔡煖靜,"19,000,000",核准設立
130000,大五結聯合股份有限公司,16539287,曾麗卿,"10,000,000",核准設立
130000,都一處有限公司,29072066,徐國樑,"8,200,000",核准設立
130000,銘金科技股份有限公司,28085036,曾仁安,"100,000,000",核准設立
130000,維勝鋼鐵股份有限公司,83713594,郭石煌,"518,330,000",核准設立
130000,鋒泉螺釘股份有限公司,31334805,蔡慧芳,"200,000,000",核准設立
130000,鴻嘉銅器工業股份有限公司,59342720,楊天在,"6,000,000",核准設立
130000,力道國際有限公司,53773551,陳紀維,"10,000,000",核准設立
130000,頂駿企業有限公司,53635973,陳嘉駿,"6,600,000",核准設立
130000,矽谷能源股份有限公司,24749414,王文輝,"200,000,000",核准設立
130000,楠都加油站股份有限公司,27684630,楊坤永,"8,000,000",核准設立
130000,弘普工程有限公司,66439517,莊毓雯,"12,000,000",核准設立
130000,睿暘開發建設有限公司,69740424,曾清池,"19,000,000",核准設立
130000,億河股份有限公司,86348276,李安紘,"22,000,000",核准設立
130000,富冠達建設股份有限公司,64892175,王天佑,"21,000,000",核准設立
130000,華門工程顧問股份有限公司,84968742,許仲景,"20,000,000",核准設立
130000,肥特補科技股份有限公司,97427522,劉士來,"330,000,000",核准設立
130000,亞洲人力仲介有限公司,27261920,吳慈蓮,"5,000,000",核准設立
130000,得勝合興業股份有限公司,86835563,王成發,"12,000,000",核准設立
130000,采縈開發建設有限公司,82914637,陳俊宏,"8,000,000",核准設立
130000,富邑達建設股份有限公司,54573150,王天佑,"21,000,000",核准設立
130000,豐正輪胎股份有限公司,22312288,鄭永加,"4,000,000",核准設立
130000,巨京開發建設股份有限公司,54570484,陳蓉楨,"29,800,000",核准設立
128000,聯合電信工程股份有限公司,42041664,蔡明翰,"60,000,000",核准設立
126000,偉顧實業股份有限公司,22236070,黃春霖,"12,000,000",核准設立
126000,金宏營造股份有限公司,97572320,陳順良,"46,000,000",核准設立
126000,味盟食品有限公司,80746699,林基煌,"10,000,000",核准設立
126000,騰宇流通企業股份有限公司,28922863,李詠涵,"20,000,000",核准設立
126000,立澄企業有限公司,89298285,林侑瑩,"2,000,000",核准設立
125000,家睦建設股份有限公司,90178610,周起帆,"10,000,000",核准設立
125000,尚蜂不動產有限公司,45878308,黃鉦凱,"3,000,000",核准設立
125000,凱盛不動產有限公司,45195579,林福元,"3,000,000",核准設立
124800,真禾事業股份有限公司,53628017,呂常瑋,"10,000,000",核准設立
122000,安捷有限公司,28110345,吳季蓉,"10,000,000",核准設立
121000,震彬工程行,77785562,許根瑋,"200,000",核准設立
120000,佳宏工業有限公司,54572976,陳茂興,"250,000",核准設立
120000,立竑預拌股份有限公司,76344878,楊榮宗,"150,000,000",核准設立
120000,仁美時尚有限公司,22084989,葉耕誦,"2,000,000",核准設立
120000,十甲旺股份有限公司,70634626,謝牡丹,"18,500,000",核准設立
120000,聖展環保科技有限公司,23518626,張順興,"5,000,000",核准設立
120000,廣倢生技有限公司,64871919,傅鈺憲,"10,000,000",核准設立
120000,知性國際事業有限公司,70481038,施智璋,"25,000,000",核准設立
120000,誠隆汽車股份有限公司,97298604,王以偉,"500,000,000",核准設立
120000,佳合企業有限公司,23573492,朱麗真,"20,000,000",核准設立
120000,東宸開發工程有限公司,53320713,李東宸,"10,000,000",核准設立
120000,垣登室內裝修工程有限公司,55737855,姚文彥,"12,000,000",核准設立
120000,士弘金屬工業股份有限公司,30894982,鍾朝生,"49,600,000",核准設立
120000,旭泰開發股份有限公司,24477095,蔣光隆,"28,000,000",核准設立
120000,中裕營造股份有限公司,89919545,邱裕文,"50,000,000",核准設立
120000,見誠工業股份有限公司,60274518,巫堯明,"60,000,000",核准設立
120000,優生醫療社團法人優生醫院,37735953,,,
120000,東泰行,66368127,翁孟哲,"200,000",核准設立
120000,祥基營造有限公司,84535014,楊大緯,"50,000,000",核准設立
120000,川禾工程有限公司,25186221,陳力纓,"5,000,000",核准設立
120000,立占國際股份有限公司,50901336,林勻凱,,核准設立
120000,山暉廣告有限公司,04676574,王文恩,"6,000,000",核准設立
120000,龍禾實業有限公司,27447659,鄭沛玲,"12,000,000",核准設立
120000,毅裕纖維股份有限公司,36268868,蔡碧修,"200,000,000",核准設立
120000,弗利思特文化事業股份有限公司,80649367,許良源,"10,000,000",核准設立
120000,連誠汽車股份有限公司,80037850,王以偉,"54,000,000",核准設立
120000,勤學文教股份有限公司,50853025,陳宣臻,"1,500,000",核准設立
120000,宏睿國際行銷有限公司,80091354,郭宏睿,"6,000,000",核准設立
120000,愛麗姿股份有限公司,28707490,蔡崇樑,"25,000,000",核准設立
120000,東鎮金屬工業股份有限公司,16886053,郭國永,"260,000,000",核准設立
120000,耐斯企業股份有限公司,65403770,陳志鴻,"2,000,000,000",核准設立
120000,麗寶建設股份有限公司,20861420,吳寶田,"3,200,000,000",核准設立
120000,九豐農業生技有限公司,91060499,陳豐裁,"10,000,000",核准設立
120000,雷力斯健康事業有限公司,84293629,林世杰,"2,900,000",核准設立
120000,瑞鎰紙器股份有限公司,86269672,郭耀宗,"3,000,000",核准設立
120000,太友建設有限公司,80317944,林忠民,"25,000,000",核准設立
120000,名冠宏企業股份有限公司,97397750,蔡永福,"23,100,000",核准設立
120000,再發環保有限公司,53916642,吳叙諏,"15,000,000",核准設立
120000,富宇通機械有限公司,54626451,楊榮村,"10,000,000",核准設立
120000,諾蓓爾有限公司,53039124,林宜萱,"71,175,000",核准設立
120000,力揚系統科技工程有限公司,53252460,王徽平,"15,000,000",核准設立
120000,忠明開發有限公司,80222102,林子程,"10,000,000",核准設立
120000,丙憶工程有限公司,80533112,王冬勇,"30,000,000",核准設立
120000,寶盈建設有限公司,54525968,林金榮,"15,000,000",核准設立
